time_ps,copy,split_valid,split_ready,split_empty,split_error,split_accept,lane_match,would_enter_deassembly,deassembly_wrreq,deassembly_full,deassembly_empty,in_payload_valid,push_write_req,push_write_grant,run_state_code,pop_state_code,push_state_code,gts_8n,read_time_ptr,age_mod8192,hit_ts8n,hit_key,expected_copy,asic,channel,t_fine,ts12,hit1_data_hex,metadata_valid,metadata_hex
2838684000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,3,0,104698,102697,93,6301,137,1,X,8,0,1,0xXX313a0000,1,0x000381321X000a48
2838684000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104698,102697,93,6301,137,1,X,8,0,1,0xXX313a0000,1,0x000381321X000a48
2838692000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104699,102698,6395,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838708000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104701,102700,96,6301,137,1,X,9,0,1,0xXX713a0000,1,0x000381351X000a49
2838708000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104701,102700,96,6301,137,1,X,9,0,1,0xXX713a0000,1,0x000381351X000a49
2838708000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104701,102700,96,6301,137,1,X,9,0,1,0xXX713a0000,1,0x000381351X000a49
2838708000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104701,102700,96,6301,137,1,X,9,0,1,0xXX713a0000,1,0x000381351X000a49
2838716000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104702,102701,6398,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838740000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104705,102704,100,6301,137,1,X,10,0,1,0xXXb13a0000,1,0x000381391X000a4a
2838740000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104705,102704,100,6301,137,1,X,10,0,1,0xXXb13a0000,1,0x000381391X000a4a
2838740000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104705,102704,100,6301,137,1,X,10,0,1,0xXXb13a0000,1,0x000381391X000a4a
2838740000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104705,102704,100,6301,137,1,X,10,0,1,0xXXb13a0000,1,0x000381391X000a4a
2838748000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104706,102705,6402,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838764000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104708,102707,103,6301,137,1,X,11,0,1,0xXXf13a0000,1,0x0003813c1X000a4b
2838764000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104708,102707,103,6301,137,1,X,11,0,1,0xXXf13a0000,1,0x0003813c1X000a4b
2838764000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104708,102707,103,6301,137,1,X,11,0,1,0xXXf13a0000,1,0x0003813c1X000a4b
2838764000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,104708,102707,103,6301,137,1,X,11,0,1,0xXXf13a0000,1,0x0003813c1X000a4b
2838772000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104709,102708,6405,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838796000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104712,102711,107,6301,137,1,X,12,0,1,0xXX313a0000,1,0x000381401X000a4c
2838796000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104712,102711,107,6301,137,1,X,12,0,1,0xXX313a0000,1,0x000381401X000a4c
2838796000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104712,102711,107,6301,137,1,X,12,0,1,0xXX313a0000,1,0x000381401X000a4c
2838796000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,104712,102711,107,6301,137,1,X,12,0,1,0xXX313a0000,1,0x000381401X000a4c
2838804000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104713,102712,6409,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838820000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104715,102714,110,6301,137,1,X,13,0,1,0xXX713a0000,1,0x000381431X000a4d
2838820000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104715,102714,110,6301,137,1,X,13,0,1,0xXX713a0000,1,0x000381431X000a4d
2838820000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104715,102714,110,6301,137,1,X,13,0,1,0xXX713a0000,1,0x000381431X000a4d
2838820000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,5,0,104715,102714,110,6301,137,1,X,13,0,1,0xXX713a0000,1,0x000381431X000a4d
2838828000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104716,102715,6412,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838852000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104719,102718,114,6301,137,1,X,14,0,1,0xXXb13a0000,1,0x000381471X000a4e
2838852000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104719,102718,114,6301,137,1,X,14,0,1,0xXXb13a0000,1,0x000381471X000a4e
2838852000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104719,102718,114,6301,137,1,X,14,0,1,0xXXb13a0000,1,0x000381471X000a4e
2838852000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104719,102718,114,6301,137,1,X,14,0,1,0xXXb13a0000,1,0x000381471X000a4e
2838860000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104720,102719,6416,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838876000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104722,102721,117,6301,137,1,X,15,0,1,0xXXf13a0000,1,0x0003814a1X000a4f
2838876000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104722,102721,117,6301,137,1,X,15,0,1,0xXXf13a0000,1,0x0003814a1X000a4f
2838876000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104722,102721,117,6301,137,1,X,15,0,1,0xXXf13a0000,1,0x0003814a1X000a4f
2838876000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104722,102721,117,6301,137,1,X,15,0,1,0xXXf13a0000,1,0x0003814a1X000a4f
2838884000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104723,102722,6419,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838908000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,104726,102725,121,6301,137,1,X,16,0,1,0xXX313a0000,1,0x0003814e1X000a50
2838908000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104726,102725,121,6301,137,1,X,16,0,1,0xXX313a0000,1,0x0003814e1X000a50
2838908000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104726,102725,121,6301,137,1,X,16,0,1,0xXX313a0000,1,0x0003814e1X000a50
2838908000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104726,102725,121,6301,137,1,X,16,0,1,0xXX313a0000,1,0x0003814e1X000a50
2838916000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104727,102726,6423,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838932000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,2,0,104729,102728,124,6301,137,1,X,17,0,1,0xXX713a0000,1,0x000381511X000a51
2838932000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104729,102728,124,6301,137,1,X,17,0,1,0xXX713a0000,1,0x000381511X000a51
2838932000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104729,102728,124,6301,137,1,X,17,0,1,0xXX713a0000,1,0x000381511X000a51
2838932000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104729,102728,124,6301,137,1,X,17,0,1,0xXX713a0000,1,0x000381511X000a51
2838940000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104730,102729,6426,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2838964000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104733,102732,128,6301,137,1,X,18,0,1,0xXXb13a0000,1,0x000381551X000a52
2838964000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,104733,102732,128,6301,137,1,X,18,0,1,0xXXb13a0000,1,0x000381551X000a52
2838964000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104733,102732,128,6301,137,1,X,18,0,1,0xXXb13a0000,1,0x000381551X000a52
2838964000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,104733,102732,128,6301,137,1,X,18,0,1,0xXXb13a0000,1,0x000381551X000a52
2838972000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,104734,102733,6430,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845740000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105580,103579,975,6301,137,1,X,19,0,1,0xXXf13a0000,1,0x000384a41X000a53
2845740000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105580,103579,975,6301,137,1,X,19,0,1,0xXXf13a0000,1,0x000384a41X000a53
2845740000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105580,103579,975,6301,137,1,X,19,0,1,0xXXf13a0000,1,0x000384a41X000a53
2845740000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105580,103579,975,6301,137,1,X,19,0,1,0xXXf13a0000,1,0x000384a41X000a53
2845748000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105581,103580,7277,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845772000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105584,103583,979,6301,137,1,X,20,0,1,0xXX313a0000,1,0x000384a81X000a54
2845772000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105584,103583,979,6301,137,1,X,20,0,1,0xXX313a0000,1,0x000384a81X000a54
2845772000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105584,103583,979,6301,137,1,X,20,0,1,0xXX313a0000,1,0x000384a81X000a54
2845772000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105584,103583,979,6301,137,1,X,20,0,1,0xXX313a0000,1,0x000384a81X000a54
2845780000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105585,103584,7281,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845796000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105587,103586,982,6301,137,1,X,21,0,1,0xXX713a0000,1,0x000384ab1X000a55
2845796000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105587,103586,982,6301,137,1,X,21,0,1,0xXX713a0000,1,0x000384ab1X000a55
2845796000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105587,103586,982,6301,137,1,X,21,0,1,0xXX713a0000,1,0x000384ab1X000a55
2845796000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105587,103586,982,6301,137,1,X,21,0,1,0xXX713a0000,1,0x000384ab1X000a55
2845804000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105588,103587,7284,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845828000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105591,103590,986,6301,137,1,X,22,0,1,0xXXb13a0000,1,0x000384af1X000a56
2845828000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105591,103590,986,6301,137,1,X,22,0,1,0xXXb13a0000,1,0x000384af1X000a56
2845828000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105591,103590,986,6301,137,1,X,22,0,1,0xXXb13a0000,1,0x000384af1X000a56
2845828000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105591,103590,986,6301,137,1,X,22,0,1,0xXXb13a0000,1,0x000384af1X000a56
2845836000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105592,103591,7288,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845852000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105594,103593,989,6301,137,1,X,23,0,1,0xXXf13a0000,1,0x000384b21X000a57
2845852000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105594,103593,989,6301,137,1,X,23,0,1,0xXXf13a0000,1,0x000384b21X000a57
2845852000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,3,0,105594,103593,989,6301,137,1,X,23,0,1,0xXXf13a0000,1,0x000384b21X000a57
2845852000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105594,103593,989,6301,137,1,X,23,0,1,0xXXf13a0000,1,0x000384b21X000a57
2845860000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105595,103594,7291,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845884000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105598,103597,993,6301,137,1,X,24,0,1,0xXX313a0000,1,0x000384b61X000a58
2845884000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105598,103597,993,6301,137,1,X,24,0,1,0xXX313a0000,1,0x000384b61X000a58
2845884000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105598,103597,993,6301,137,1,X,24,0,1,0xXX313a0000,1,0x000384b61X000a58
2845884000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105598,103597,993,6301,137,1,X,24,0,1,0xXX313a0000,1,0x000384b61X000a58
2845892000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105599,103598,7295,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845908000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105601,103600,996,6301,137,1,X,25,0,1,0xXX713a0000,1,0x000384b91X000a59
2845908000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105601,103600,996,6301,137,1,X,25,0,1,0xXX713a0000,1,0x000384b91X000a59
2845908000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105601,103600,996,6301,137,1,X,25,0,1,0xXX713a0000,1,0x000384b91X000a59
2845908000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105601,103600,996,6301,137,1,X,25,0,1,0xXX713a0000,1,0x000384b91X000a59
2845916000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105602,103601,7298,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845940000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105605,103604,1000,6301,137,1,X,26,0,1,0xXXb13a0000,1,0x000384bd1X000a5a
2845940000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105605,103604,1000,6301,137,1,X,26,0,1,0xXXb13a0000,1,0x000384bd1X000a5a
2845940000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105605,103604,1000,6301,137,1,X,26,0,1,0xXXb13a0000,1,0x000384bd1X000a5a
2845940000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105605,103604,1000,6301,137,1,X,26,0,1,0xXXb13a0000,1,0x000384bd1X000a5a
2845948000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105606,103605,7302,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845964000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105608,103607,1003,6301,137,1,X,27,0,1,0xXXf13a0000,1,0x000384c01X000a5b
2845964000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105608,103607,1003,6301,137,1,X,27,0,1,0xXXf13a0000,1,0x000384c01X000a5b
2845964000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105608,103607,1003,6301,137,1,X,27,0,1,0xXXf13a0000,1,0x000384c01X000a5b
2845964000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105608,103607,1003,6301,137,1,X,27,0,1,0xXXf13a0000,1,0x000384c01X000a5b
2845972000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105609,103608,7305,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2845996000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105612,103611,1007,6301,137,1,X,28,0,1,0xXX313a0000,1,0x000384c41X000a5c
2845996000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105612,103611,1007,6301,137,1,X,28,0,1,0xXX313a0000,1,0x000384c41X000a5c
2845996000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105612,103611,1007,6301,137,1,X,28,0,1,0xXX313a0000,1,0x000384c41X000a5c
2845996000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105612,103611,1007,6301,137,1,X,28,0,1,0xXX313a0000,1,0x000384c41X000a5c
2846004000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105613,103612,7309,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2846020000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105615,103614,1010,6301,137,1,X,29,0,1,0xXX713a0000,1,0x000384c71X000a5d
2846020000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105615,103614,1010,6301,137,1,X,29,0,1,0xXX713a0000,1,0x000384c71X000a5d
2846020000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105615,103614,1010,6301,137,1,X,29,0,1,0xXX713a0000,1,0x000384c71X000a5d
2846020000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105615,103614,1010,6301,137,1,X,29,0,1,0xXX713a0000,1,0x000384c71X000a5d
2846028000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105616,103615,7312,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2846052000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105619,103618,1014,6301,137,1,X,30,0,1,0xXXb13a0000,1,0x000384cb1X000a5e
2846052000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105619,103618,1014,6301,137,1,X,30,0,1,0xXXb13a0000,1,0x000384cb1X000a5e
2846052000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105619,103618,1014,6301,137,1,X,30,0,1,0xXXb13a0000,1,0x000384cb1X000a5e
2846052000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105619,103618,1014,6301,137,1,X,30,0,1,0xXXb13a0000,1,0x000384cb1X000a5e
2846060000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105620,103619,7316,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2846076000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,105622,103621,1017,6301,137,1,X,31,0,1,0xXXf13a0000,1,0x000384ce1X000a5f
2846076000,1,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,105622,103621,1017,6301,137,1,X,31,0,1,0xXXf13a0000,1,0x000384ce1X000a5f
2846076000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105622,103621,1017,6301,137,1,X,31,0,1,0xXXf13a0000,1,0x000384ce1X000a5f
2846076000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,105622,103621,1017,6301,137,1,X,31,0,1,0xXXf13a0000,1,0x000384ce1X000a5f
2846084000,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,0,105623,103622,7319,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853020000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106490,104489,625,7561,216,0,X,0,0,1,0xXX3b120000,1,0x000388321X000a60
2853020000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106490,104489,625,7561,216,0,X,0,0,1,0xXX3b120000,1,0x000388321X000a60
2853020000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,3,0,106490,104489,625,7561,216,0,X,0,0,1,0xXX3b120000,1,0x000388321X000a60
2853020000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106490,104489,625,7561,216,0,X,0,0,1,0xXX3b120000,1,0x000388321X000a60
2853028000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106491,104490,8187,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853044000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106493,104492,628,7561,216,0,X,1,0,1,0xXX7b120000,1,0x000388351X000a61
2853044000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106493,104492,628,7561,216,0,X,1,0,1,0xXX7b120000,1,0x000388351X000a61
2853044000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106493,104492,628,7561,216,0,X,1,0,1,0xXX7b120000,1,0x000388351X000a61
2853044000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106493,104492,628,7561,216,0,X,1,0,1,0xXX7b120000,1,0x000388351X000a61
2853052000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106494,104493,8190,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853076000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106497,104496,632,7561,216,0,X,2,0,1,0xXXbb120000,1,0x000388391X000a62
2853076000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106497,104496,632,7561,216,0,X,2,0,1,0xXXbb120000,1,0x000388391X000a62
2853076000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106497,104496,632,7561,216,0,X,2,0,1,0xXXbb120000,1,0x000388391X000a62
2853076000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106497,104496,632,7561,216,0,X,2,0,1,0xXXbb120000,1,0x000388391X000a62
2853084000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106498,104497,2,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853100000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106500,104499,635,7561,216,0,X,3,0,1,0xXXfb120000,1,0x0003883c1X000a63
2853100000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106500,104499,635,7561,216,0,X,3,0,1,0xXXfb120000,1,0x0003883c1X000a63
2853100000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106500,104499,635,7561,216,0,X,3,0,1,0xXXfb120000,1,0x0003883c1X000a63
2853100000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,106500,104499,635,7561,216,0,X,3,0,1,0xXXfb120000,1,0x0003883c1X000a63
2853108000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106501,104500,5,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853132000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106504,104503,639,7561,216,0,X,4,0,1,0xXX3b120000,1,0x000388401X000a64
2853132000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106504,104503,639,7561,216,0,X,4,0,1,0xXX3b120000,1,0x000388401X000a64
2853132000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106504,104503,639,7561,216,0,X,4,0,1,0xXX3b120000,1,0x000388401X000a64
2853132000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,106504,104503,639,7561,216,0,X,4,0,1,0xXX3b120000,1,0x000388401X000a64
2853140000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106505,104504,9,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853156000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106507,104506,642,7561,216,0,X,5,0,1,0xXX7b120000,1,0x000388431X000a65
2853156000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106507,104506,642,7561,216,0,X,5,0,1,0xXX7b120000,1,0x000388431X000a65
2853156000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106507,104506,642,7561,216,0,X,5,0,1,0xXX7b120000,1,0x000388431X000a65
2853156000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,5,0,106507,104506,642,7561,216,0,X,5,0,1,0xXX7b120000,1,0x000388431X000a65
2853164000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106508,104507,12,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853188000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106511,104510,646,7561,216,0,X,6,0,1,0xXXbb120000,1,0x000388471X000a66
2853188000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106511,104510,646,7561,216,0,X,6,0,1,0xXXbb120000,1,0x000388471X000a66
2853188000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106511,104510,646,7561,216,0,X,6,0,1,0xXXbb120000,1,0x000388471X000a66
2853188000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106511,104510,646,7561,216,0,X,6,0,1,0xXXbb120000,1,0x000388471X000a66
2853196000,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,0,106512,104511,16,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853212000,0,1,1,0,0,1,1,1,1,0,1,0,0,0,3,0,0,106514,104513,649,7561,216,0,X,7,0,1,0xXXfb120000,1,0x0003884a1X000a67
2853212000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106514,104513,649,7561,216,0,X,7,0,1,0xXXfb120000,1,0x0003884a1X000a67
2853212000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106514,104513,649,7561,216,0,X,7,0,1,0xXXfb120000,1,0x0003884a1X000a67
2853212000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106514,104513,649,7561,216,0,X,7,0,1,0xXXfb120000,1,0x0003884a1X000a67
2853220000,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,1,0,106515,104514,19,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853228000,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,1,0,106516,104515,20,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853236000,0,0,1,0,0,0,1,0,0,0,0,1,1,0,3,1,0,106517,104516,21,0,0,0,0,0,0,0,0x0000000000,0,0x0000000000000000
2853244000,0,1,1,0,0,1,1,1,1,0,0,1,1,0,3,1,0,106518,104517,653,7561,216,0,X,8,0,1,0xXX3b120000,1,0x0003884e1X000a68
2853244000,1,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106518,104517,653,7561,216,0,X,8,0,1,0xXX3b120000,1,0x0003884e1X000a68
2853244000,2,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106518,104517,653,7561,216,0,X,8,0,1,0xXX3b120000,1,0x0003884e1X000a68
2853244000,3,1,1,0,0,1,0,0,0,0,1,0,0,0,3,0,0,106518,104517,653,7561,216,0,X,8,0,1,0xXX3b120000,1,0x0003884e1X000a68
