time_ps,tap,valid,ready,sop,eop,k_word,frame_header,subheader,frame_trailer,payload_region,tb_feb_valid,sidecar_valid,sidecar_hex,data_hex,decoded_asic,decoded_channel,decoded_t_fine
2738768000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1220000f7,8,0,0
2738768000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1220000f7,8,0,0
2738774400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1230000f7,12,0,0
2738774400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1230000f7,12,0,0
2738780800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1240000f7,0,0,0
2738780800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1240000f7,0,0,0
2738787200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1250000f7,4,0,0
2738787200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1250000f7,4,0,0
2738793600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1260000f7,8,0,0
2738793600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1260000f7,8,0,0
2738800000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1270000f7,12,0,0
2738800000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1270000f7,12,0,0
2738806400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1280000f7,0,0,0
2738806400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1280000f7,0,0,0
2738812800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1290000f7,4,0,0
2738812800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1290000f7,4,0,0
2738819200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12a0000f7,8,0,0
2738819200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12a0000f7,8,0,0
2738825600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12b0000f7,12,0,0
2738825600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12b0000f7,12,0,0
2738832000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12c0000f7,0,0,0
2738832000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12c0000f7,0,0,0
2738838400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12d0000f7,4,0,0
2738838400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12d0000f7,4,0,0
2738844800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12e0000f7,8,0,0
2738844800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12e0000f7,8,0,0
2738851200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12f0000f7,12,0,0
2738851200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x12f0000f7,12,0,0
2738857600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1300000f7,0,0,0
2738857600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1300000f7,0,0,0
2738864000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1310000f7,4,0,0
2738864000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1310000f7,4,0,0
2738870400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1320000f7,8,0,0
2738870400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1320000f7,8,0,0
2738876800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1330000f7,12,0,0
2738876800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1330000f7,12,0,0
2738883200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1340000f7,0,0,0
2738883200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1340000f7,0,0,0
2738889600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1350000f7,4,0,0
2738889600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1350000f7,4,0,0
2738896000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1360000f7,8,0,0
2738896000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1360000f7,8,0,0
2738902400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1370000f7,12,0,0
2738902400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1370000f7,12,0,0
2738908800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1380000f7,0,0,0
2738908800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1380000f7,0,0,0
2738915200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1390000f7,4,0,0
2738915200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1390000f7,4,0,0
2738921600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13a0000f7,8,0,0
2738921600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13a0000f7,8,0,0
2738928000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13b0020f7,12,0,16
2738928000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13b0000f7,12,0,0
2738934400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d8c1X000880,0x01XX00000,X,0,0
2738934400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13c0000f7,0,0,0
2738940800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d8f1X000881,0x01XX20000,X,1,0
2738940800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13d0000f7,4,0,0
2738947200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d931X000882,0x01XX40000,X,2,0
2738947200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13e0000f7,8,0,0
2738953600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d961X000883,0x01XX60000,X,3,0
2738953600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13f0000f7,12,0,0
2738960000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d9a1X000884,0x01XX80000,X,4,0
2738960000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1400000f7,0,0,0
2738966400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033d9d1X000885,0x01XXa0000,X,5,0
2738966400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1410000f7,4,0,0
2738972800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033da11X000886,0x01XXc0000,X,6,0
2738972800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1420000f7,8,0,0
2738979200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033da41X000887,0x01XXe0000,X,7,0
2738979200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1430000f7,12,0,0
2738985600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033da81X000888,0x01XX00000,X,8,0
2738985600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1440000f7,0,0,0
2738992000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dab1X000889,0x01XX20000,X,9,0
2738992000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1450000f7,4,0,0
2738998400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033daf1X00088a,0x01XX40000,X,10,0
2738998400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1460000f7,8,0,0
2739004800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033db21X00088b,0x01XX60000,X,11,0
2739004800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1470000f7,12,0,0
2739011200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033db61X00088c,0x01XX80000,X,12,0
2739011200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1480000f7,0,0,0
2739017600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033db91X00088d,0x01XXa0000,X,13,0
2739017600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1490000f7,4,0,0
2739024000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dbd1X00088e,0x01XXc0000,X,14,0
2739024000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14a0000f7,8,0,0
2739030400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dc01X00088f,0x01XXe0000,X,15,0
2739030400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14b0000f7,12,0,0
2739036800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dc41X000890,0x01XX00000,X,16,0
2739036800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14c0000f7,0,0,0
2739043200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dc71X000891,0x01XX20000,X,17,0
2739043200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14d0000f7,4,0,0
2739049600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dcb1X000892,0x01XX40000,X,18,0
2739049600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14e0000f7,8,0,0
2739056000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dce1X000893,0x01XX60000,X,19,0
2739056000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14f0000f7,12,0,0
2739062400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dd21X000894,0x01XX80000,X,20,0
2739062400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1500000f7,0,0,0
2739068800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dd51X000895,0x01XXa0000,X,21,0
2739068800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1510000f7,4,0,0
2739075200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dd91X000896,0x01XXc0000,X,22,0
2739075200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1520000f7,8,0,0
2739081600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033ddc1X000897,0x01XXe0000,X,23,0
2739081600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1530000f7,12,0,0
2739088000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033de01X000898,0x01XX00000,X,24,0
2739088000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1540000f7,0,0,0
2739094400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033de31X000899,0x01XX20000,X,25,0
2739094400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1550000f7,4,0,0
2739100800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033de71X00089a,0x01XX40000,X,26,0
2739100800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1560000f7,8,0,0
2739107200,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dea1X00089b,0x01XX60000,X,27,0
2739107200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1570000f7,12,0,0
2739113600,0,1,1,0,0,0,0,0,0,1,1,1,0x00033dee1X00089c,0x01XX80000,X,28,0
2739113600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1580000f7,0,0,0
2739120000,0,1,1,0,0,0,0,0,0,1,1,1,0x00033df11X00089d,0x01XXa0000,X,29,0
2739120000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1590000f7,4,0,0
2739126400,0,1,1,0,0,0,0,0,0,1,1,1,0x00033df51X00089e,0x01XXc0000,X,30,0
2739126400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15a0000f7,8,0,0
2739132800,0,1,1,0,0,0,0,0,0,1,1,1,0x00033df81X00089f,0x01XXe0000,X,31,0
2739132800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15b0000f7,12,0,0
2739139200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13c0000f7,0,0,0
2739139200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15c0000f7,0,0,0
2739145600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13d0000f7,4,0,0
2739145600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15d0000f7,4,0,0
2739152000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13e0000f7,8,0,0
2739152000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15e0000f7,8,0,0
2739158400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x13f0000f7,12,0,0
2739158400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15f0000f7,12,0,0
2739164800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1400000f7,0,0,0
2739164800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1600000f7,0,0,0
2739171200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1410000f7,4,0,0
2739171200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1610000f7,4,0,0
2739177600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1420000f7,8,0,0
2739177600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1620000f7,8,0,0
2739184000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1430000f7,12,0,0
2739184000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1630000f7,12,0,0
2739190400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1440000f7,0,0,0
2739190400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1640000f7,0,0,0
2739196800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1450000f7,4,0,0
2739196800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1650000f7,4,0,0
2739203200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1460000f7,8,0,0
2739203200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1660000f7,8,0,0
2739209600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1470000f7,12,0,0
2739209600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1670000f7,12,0,0
2739216000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1480000f7,0,0,0
2739216000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1680000f7,0,0,0
2739222400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1490000f7,4,0,0
2739222400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1690000f7,4,0,0
2739228800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14a0000f7,8,0,0
2739228800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16a0000f7,8,0,0
2739235200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14b0000f7,12,0,0
2739235200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16b0000f7,12,0,0
2739241600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14c0000f7,0,0,0
2739241600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16c0000f7,0,0,0
2739248000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14d0000f7,4,0,0
2739248000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16d0000f7,4,0,0
2739254400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14e0000f7,8,0,0
2739254400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16e0000f7,8,0,0
2739260800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x14f0000f7,12,0,0
2739260800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16f0000f7,12,0,0
2739267200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1500000f7,0,0,0
2739267200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1700000f7,0,0,0
2739273600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1510000f7,4,0,0
2739273600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1710000f7,4,0,0
2739280000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1520000f7,8,0,0
2739280000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1720000f7,8,0,0
2739286400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1530000f7,12,0,0
2739286400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1730000f7,12,0,0
2739292800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1540000f7,0,0,0
2739292800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1740000f7,0,0,0
2739299200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1550000f7,4,0,0
2739299200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1750000f7,4,0,0
2739305600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1560000f7,8,0,0
2739305600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1760000f7,8,0,0
2739312000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1570000f7,12,0,0
2739312000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1770000f7,12,0,0
2739318400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1580000f7,0,0,0
2739318400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1780000f7,0,0,0
2739324800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1590000f7,4,0,0
2739324800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1790000f7,4,0,0
2739331200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15a0000f7,8,0,0
2739331200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17a0000f7,8,0,0
2739337600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15b0000f7,12,0,0
2739337600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17b0000f7,12,0,0
2739344000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15c0000f7,0,0,0
2739344000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17c0000f7,0,0,0
2739350400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15d0000f7,4,0,0
2739350400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17d0000f7,4,0,0
2739356800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15e0000f7,8,0,0
2739356800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17e0000f7,8,0,0
2739363200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x15f0000f7,12,0,0
2739363200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17f0000f7,12,0,0
2739369600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1600000f7,0,0,0
2739369600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1800000f7,0,0,0
2739376000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1610000f7,4,0,0
2739376000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1810000f7,4,0,0
2739382400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1620000f7,8,0,0
2739382400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1820000f7,8,0,0
2739388800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1630000f7,12,0,0
2739388800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1830000f7,12,0,0
2739395200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1640000f7,0,0,0
2739395200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1840000f7,0,0,0
2739401600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1650000f7,4,0,0
2739401600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1850000f7,4,0,0
2739408000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1660000f7,8,0,0
2739408000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1860000f7,8,0,0
2739414400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1670000f7,12,0,0
2739414400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1870000f7,12,0,0
2739420800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1680000f7,0,0,0
2739420800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1880000f7,0,0,0
2739427200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1690000f7,4,0,0
2739427200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1890000f7,4,0,0
2739433600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16a0000f7,8,0,0
2739433600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18a0000f7,8,0,0
2739440000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16b0000f7,12,0,0
2739440000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18b0000f7,12,0,0
2739446400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16c0000f7,0,0,0
2739446400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18c0000f7,0,0,0
2739452800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16d0000f7,4,0,0
2739452800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18d0000f7,4,0,0
2739459200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16e0000f7,8,0,0
2739459200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18e0000f7,8,0,0
2739465600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x16f0000f7,12,0,0
2739465600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x18f0000f7,12,0,0
2739472000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1700000f7,0,0,0
2739472000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1900000f7,0,0,0
2739478400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1710000f7,4,0,0
2739478400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1910000f7,4,0,0
2739484800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1720000f7,8,0,0
2739484800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1920000f7,8,0,0
2739491200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1730000f7,12,0,0
2739491200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1930000f7,12,0,0
2739497600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1740000f7,0,0,0
2739497600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1940000f7,0,0,0
2739504000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1750000f7,4,0,0
2739504000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1950000f7,4,0,0
2739510400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1760000f7,8,0,0
2739510400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1960000f7,8,0,0
2739516800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1770000f7,12,0,0
2739516800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1970000f7,12,0,0
2739523200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1780000f7,0,0,0
2739523200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1980000f7,0,0,0
2739529600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1790000f7,4,0,0
2739529600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1990000f7,4,0,0
2739536000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17a0000f7,8,0,0
2739536000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19a0000f7,8,0,0
2739542400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17b0000f7,12,0,0
2739542400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19b0000f7,12,0,0
2739548800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17c0000f7,0,0,0
2739548800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19c0000f7,0,0,0
2739555200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17d0000f7,4,0,0
2739555200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19d0000f7,4,0,0
2739561600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17e0000f7,8,0,0
2739561600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19e0000f7,8,0,0
2739568000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x17f0000f7,12,0,0
2739568000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x19f0000f7,12,0,0
2739574400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1800000f7,0,0,0
2739574400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a00000f7,0,0,0
2739580800,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1810000f7,4,0,0
2739580800,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a10000f7,4,0,0
2739587200,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1820000f7,8,0,0
2739587200,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a20000f7,8,0,0
2739593600,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1830000f7,12,0,0
2739593600,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a30000f7,12,0,0
2739600000,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1840000f7,0,0,0
2739600000,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a40000f7,0,0,0
2739606400,0,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1850000f7,4,0,0
2739606400,1,1,1,0,0,1,0,1,0,1,0,0,0x0000000000000000,0x1a50000f7,4,0,0
