time_ps,bank,debug_valid,debug_delay_cycles,hit1_valid,hit1_ready,hit1_empty,hit1_error,hit_ts8n,hit_key,asic,channel,t_fine,metadata_valid,metadata_hex
2751572000,0,1,544,1,1,0,0,3150,196,X,17,0,1,0x000356a91X000931
2751604000,0,1,548,1,1,0,0,3150,196,X,18,0,1,0x000356ad1X000932
2751628000,0,1,551,1,1,0,0,3150,196,X,19,0,1,0x000356b01X000933
2751660000,0,1,555,1,1,0,0,3150,196,X,20,0,1,0x000356b41X000934
2751684000,0,1,558,1,1,0,0,3150,196,X,21,0,1,0x000356b71X000935
2751716000,0,1,562,1,1,0,0,3150,196,X,22,0,1,0x000356bb1X000936
2751740000,0,1,565,1,1,0,0,3150,196,X,23,0,1,0x000356be1X000937
2751772000,0,1,569,1,1,0,0,3150,196,X,24,0,1,0x000356c21X000938
2751796000,0,1,572,1,1,0,0,3150,196,X,25,0,1,0x000356c51X000939
2751828000,0,1,576,1,1,0,0,3150,196,X,26,0,1,0x000356c91X00093a
2751852000,0,1,579,1,1,0,0,3150,196,X,27,0,1,0x000356cc1X00093b
2751884000,0,1,583,1,1,0,0,3150,196,X,28,0,1,0x000356d01X00093c
2751908000,0,1,586,1,1,0,0,3150,196,X,29,0,1,0x000356d31X00093d
2751940000,0,1,590,1,1,0,0,3150,196,X,30,0,1,0x000356d71X00093e
2751964000,0,1,593,1,1,0,0,3150,196,X,31,0,1,0x000356da1X00093f
2758380000,0,1,134,1,1,0,0,4411,19,X,0,0,1,0x000359fc1X000940
2758404000,0,1,137,1,1,0,0,4411,19,X,1,0,1,0x000359ff1X000941
2758436000,0,1,141,1,1,0,0,4411,19,X,2,0,1,0x00035a031X000942
2758460000,0,1,144,1,1,0,0,4411,19,X,3,0,1,0x00035a061X000943
2758492000,0,1,148,1,1,0,0,4411,19,X,4,0,1,0x00035a0a1X000944
2758516000,0,1,151,1,1,0,0,4411,19,X,5,0,1,0x00035a0d1X000945
2758548000,0,1,155,1,1,0,0,4411,19,X,6,0,1,0x00035a111X000946
2758572000,0,1,158,1,1,0,0,4411,19,X,7,0,1,0x00035a141X000947
2758604000,0,1,162,1,1,0,0,4411,19,X,8,0,1,0x00035a181X000948
2758628000,0,1,165,1,1,0,0,4411,19,X,9,0,1,0x00035a1b1X000949
2758660000,0,1,169,1,1,0,0,4411,19,X,10,0,1,0x00035a1f1X00094a
2758684000,0,1,172,1,1,0,0,4411,19,X,11,0,1,0x00035a221X00094b
2758716000,0,1,176,1,1,0,0,4411,19,X,12,0,1,0x00035a261X00094c
2758740000,0,1,179,1,1,0,0,4411,19,X,13,0,1,0x00035a291X00094d
2758772000,0,1,183,1,1,0,0,4411,19,X,14,0,1,0x00035a2d1X00094e
2758796000,0,1,186,1,1,0,0,4411,19,X,15,0,1,0x00035a301X00094f
2758828000,0,1,190,1,1,0,0,4411,19,X,16,0,1,0x00035a341X000950
2758852000,0,1,193,1,1,0,0,4411,19,X,17,0,1,0x00035a371X000951
2758884000,0,1,197,1,1,0,0,4411,19,X,18,0,1,0x00035a3b1X000952
2758908000,0,1,200,1,1,0,0,4411,19,X,19,0,1,0x00035a3e1X000953
2758940000,0,1,204,1,1,0,0,4411,19,X,20,0,1,0x00035a421X000954
2758964000,0,1,207,1,1,0,0,4411,19,X,21,0,1,0x00035a451X000955
2758996000,0,1,211,1,1,0,0,4411,19,X,22,0,1,0x00035a491X000956
2759020000,0,1,214,1,1,0,0,4411,19,X,23,0,1,0x00035a4c1X000957
2759052000,0,1,218,1,1,0,0,4411,19,X,24,0,1,0x00035a501X000958
2759076000,0,1,221,1,1,0,0,4411,19,X,25,0,1,0x00035a531X000959
2759108000,0,1,225,1,1,0,0,4411,19,X,26,0,1,0x00035a571X00095a
2759132000,0,1,228,1,1,0,0,4411,19,X,27,0,1,0x00035a5a1X00095b
2759164000,0,1,232,1,1,0,0,4411,19,X,28,0,1,0x00035a5e1X00095c
2759188000,0,1,235,1,1,0,0,4411,19,X,29,0,1,0x00035a611X00095d
2759220000,0,1,239,1,1,0,0,4411,19,X,30,0,1,0x00035a651X00095e
2759244000,0,1,242,1,1,0,0,4411,19,X,31,0,1,0x00035a681X00095f
2772940000,0,1,694,1,1,0,0,5671,98,X,0,0,1,0x000361181X000960
2772964000,0,1,697,1,1,0,0,5671,98,X,1,0,1,0x0003611b1X000961
2772996000,0,1,701,1,1,0,0,5671,98,X,2,0,1,0x0003611f1X000962
2773020000,0,1,704,1,1,0,0,5671,98,X,3,0,1,0x000361221X000963
2773052000,0,1,708,1,1,0,0,5671,98,X,4,0,1,0x000361261X000964
2773076000,0,1,711,1,1,0,0,5671,98,X,5,0,1,0x000361291X000965
2773108000,0,1,715,1,1,0,0,5671,98,X,6,0,1,0x0003612d1X000966
2773132000,0,1,718,1,1,0,0,5671,98,X,7,0,1,0x000361301X000967
2773164000,0,1,722,1,1,0,0,5671,98,X,8,0,1,0x000361341X000968
2773188000,0,1,725,1,1,0,0,5671,98,X,9,0,1,0x000361371X000969
2773220000,0,1,729,1,1,0,0,5671,98,X,10,0,1,0x0003613b1X00096a
2773244000,0,1,732,1,1,0,0,5671,98,X,11,0,1,0x0003613e1X00096b
2773276000,0,1,736,1,1,0,0,5671,98,X,12,0,1,0x000361421X00096c
2773300000,0,1,739,1,1,0,0,5671,98,X,13,0,1,0x000361451X00096d
2773332000,0,1,743,1,1,0,0,5671,98,X,14,0,1,0x000361491X00096e
2773356000,0,1,746,1,1,0,0,5671,98,X,15,0,1,0x0003614c1X00096f
2773388000,0,1,750,1,1,0,0,5671,98,X,16,0,1,0x000361501X000970
2773412000,0,1,753,1,1,0,0,5671,98,X,17,0,1,0x000361531X000971
2773444000,0,1,757,1,1,0,0,5671,98,X,18,0,1,0x000361571X000972
2773468000,0,1,760,1,1,0,0,5671,98,X,19,0,1,0x0003615a1X000973
2773500000,0,1,764,1,1,0,0,5671,98,X,20,0,1,0x0003615e1X000974
2773524000,0,1,767,1,1,0,0,5671,98,X,21,0,1,0x000361611X000975
2773556000,0,1,771,1,1,0,0,5671,98,X,22,0,1,0x000361651X000976
2773580000,0,1,774,1,1,0,0,5671,98,X,23,0,1,0x000361681X000977
2773612000,0,1,778,1,1,0,0,5671,98,X,24,0,1,0x0003616c1X000978
2773636000,0,1,781,1,1,0,0,5671,98,X,25,0,1,0x0003616f1X000979
2773668000,0,1,785,1,1,0,0,5671,98,X,26,0,1,0x000361731X00097a
2773692000,0,1,788,1,1,0,0,5671,98,X,27,0,1,0x000361761X00097b
2773724000,0,1,792,1,1,0,0,5671,98,X,28,0,1,0x0003617a1X00097c
2773748000,0,1,795,1,1,0,0,5671,98,X,29,0,1,0x0003617d1X00097d
2773780000,0,1,799,1,1,0,0,5671,98,X,30,0,1,0x000361811X00097e
2773804000,0,1,802,1,1,0,0,5671,98,X,31,0,1,0x000361841X00097f
2780220000,0,1,344,1,1,0,0,6931,177,X,0,0,1,0x000364a61X000980
2780244000,0,1,347,1,1,0,0,6931,177,X,1,0,1,0x000364a91X000981
2780276000,0,1,351,1,1,0,0,6931,177,X,2,0,1,0x000364ad1X000982
2780300000,0,1,354,1,1,0,0,6931,177,X,3,0,1,0x000364b01X000983
2780332000,0,1,358,1,1,0,0,6931,177,X,4,0,1,0x000364b41X000984
2780356000,0,1,361,1,1,0,0,6931,177,X,5,0,1,0x000364b71X000985
2780388000,0,1,365,1,1,0,0,6931,177,X,6,0,1,0x000364bb1X000986
2780412000,0,1,368,1,1,0,0,6931,177,X,7,0,1,0x000364be1X000987
2780444000,0,1,372,1,1,0,0,6931,177,X,8,0,1,0x000364c21X000988
2780468000,0,1,375,1,1,0,0,6931,177,X,9,0,1,0x000364c51X000989
2780500000,0,1,379,1,1,0,0,6931,177,X,10,0,1,0x000364c91X00098a
2780524000,0,1,382,1,1,0,0,6931,177,X,11,0,1,0x000364cc1X00098b
2780556000,0,1,386,1,1,0,0,6931,177,X,12,0,1,0x000364d01X00098c
2780580000,0,1,389,1,1,0,0,6931,177,X,13,0,1,0x000364d31X00098d
2780612000,0,1,393,1,1,0,0,6931,177,X,14,0,1,0x000364d71X00098e
2780636000,0,1,396,1,1,0,0,6931,177,X,15,0,1,0x000364da1X00098f
2780668000,0,1,400,1,1,0,0,6931,177,X,16,0,1,0x000364de1X000990
2780692000,0,1,403,1,1,0,0,6931,177,X,17,0,1,0x000364e11X000991
2780724000,0,1,407,1,1,0,0,6931,177,X,18,0,1,0x000364e51X000992
2780748000,0,1,410,1,1,0,0,6931,177,X,19,0,1,0x000364e81X000993
2780780000,0,1,414,1,1,0,0,6931,177,X,20,0,1,0x000364ec1X000994
2780804000,0,1,417,1,1,0,0,6931,177,X,21,0,1,0x000364ef1X000995
2780836000,0,1,421,1,1,0,0,6931,177,X,22,0,1,0x000364f31X000996
2780860000,0,1,424,1,1,0,0,6931,177,X,23,0,1,0x000364f61X000997
2780892000,0,1,428,1,1,0,0,6931,177,X,24,0,1,0x000364fa1X000998
2780916000,0,1,431,1,1,0,0,6931,177,X,25,0,1,0x000364fd1X000999
2780948000,0,1,435,1,1,0,0,6931,177,X,26,0,1,0x000365011X00099a
2780972000,0,1,438,1,1,0,0,6931,177,X,27,0,1,0x000365041X00099b
2781004000,0,1,442,1,1,0,0,6931,177,X,28,0,1,0x000365081X00099c
2781028000,0,1,445,1,1,0,0,6931,177,X,29,0,1,0x0003650b1X00099d
2781060000,0,1,449,1,1,0,0,6931,177,X,30,0,1,0x0003650f1X00099e
2781084000,0,1,452,1,1,0,0,6931,177,X,31,0,1,0x000365121X00099f
2794780000,0,1,904,1,1,0,0,8191,255,X,0,0,1,0x00036bc21X0009a0
2794804000,0,1,907,1,1,0,0,8191,255,X,1,0,1,0x00036bc51X0009a1
2794836000,0,1,911,1,1,0,0,8191,255,X,2,0,1,0x00036bc91X0009a2
2794860000,0,1,914,1,1,0,0,8191,255,X,3,0,1,0x00036bcc1X0009a3
2794892000,0,1,918,1,1,0,0,8191,255,X,4,0,1,0x00036bd01X0009a4
2794916000,0,1,921,1,1,0,0,8191,255,X,5,0,1,0x00036bd31X0009a5
2794948000,0,1,925,1,1,0,0,8191,255,X,6,0,1,0x00036bd71X0009a6
2794972000,0,1,928,1,1,0,0,8191,255,X,7,0,1,0x00036bda1X0009a7
2795004000,0,1,932,1,1,0,0,8191,255,X,8,0,1,0x00036bde1X0009a8
2795028000,0,1,935,1,1,0,0,8191,255,X,9,0,1,0x00036be11X0009a9
2795060000,0,1,939,1,1,0,0,8191,255,X,10,0,1,0x00036be51X0009aa
2795084000,0,1,942,1,1,0,0,8191,255,X,11,0,1,0x00036be81X0009ab
2795116000,0,1,946,1,1,0,0,8191,255,X,12,0,1,0x00036bec1X0009ac
2795140000,0,1,949,1,1,0,0,8191,255,X,13,0,1,0x00036bef1X0009ad
2795172000,0,1,953,1,1,0,0,8191,255,X,14,0,1,0x00036bf31X0009ae
2795196000,0,1,956,1,1,0,0,8191,255,X,15,0,1,0x00036bf61X0009af
2795228000,0,1,960,1,1,0,0,8191,255,X,16,0,1,0x00036bfa1X0009b0
2795252000,0,1,963,1,1,0,0,8191,255,X,17,0,1,0x00036bfd1X0009b1
2795284000,0,1,967,1,1,0,0,8191,255,X,18,0,1,0x00036c011X0009b2
2795308000,0,1,970,1,1,0,0,8191,255,X,19,0,1,0x00036c041X0009b3
2795340000,0,1,974,1,1,0,0,8191,255,X,20,0,1,0x00036c081X0009b4
2795364000,0,1,977,1,1,0,0,8191,255,X,21,0,1,0x00036c0b1X0009b5
2795396000,0,1,981,1,1,0,0,8191,255,X,22,0,1,0x00036c0f1X0009b6
2795420000,0,1,984,1,1,0,0,8191,255,X,23,0,1,0x00036c121X0009b7
2795452000,0,1,988,1,1,0,0,8191,255,X,24,0,1,0x00036c161X0009b8
2795476000,0,1,991,1,1,0,0,8191,255,X,25,0,1,0x00036c191X0009b9
2795508000,0,1,995,1,1,0,0,8191,255,X,26,0,1,0x00036c1d1X0009ba
2795532000,0,1,998,1,1,0,0,8191,255,X,27,0,1,0x00036c201X0009bb
2795564000,0,1,1002,1,1,0,0,8191,255,X,28,0,1,0x00036c241X0009bc
2795588000,0,1,1005,1,1,0,0,8191,255,X,29,0,1,0x00036c271X0009bd
2795620000,0,1,1009,1,1,0,0,8191,255,X,30,0,1,0x00036c2b1X0009be
2795644000,0,1,1012,1,1,0,0,8191,255,X,31,0,1,0x00036c2e1X0009bf
2802060000,0,1,553,1,1,0,0,1260,78,X,0,0,1,0x00036f501X0009c0
2802084000,0,1,556,1,1,0,0,1260,78,X,1,0,1,0x00036f531X0009c1
2802116000,0,1,560,1,1,0,0,1260,78,X,2,0,1,0x00036f571X0009c2
2802140000,0,1,563,1,1,0,0,1260,78,X,3,0,1,0x00036f5a1X0009c3
2802172000,0,1,567,1,1,0,0,1260,78,X,4,0,1,0x00036f5e1X0009c4
2802196000,0,1,570,1,1,0,0,1260,78,X,5,0,1,0x00036f611X0009c5
2802228000,0,1,574,1,1,0,0,1260,78,X,6,0,1,0x00036f651X0009c6
2802252000,0,1,577,1,1,0,0,1260,78,X,7,0,1,0x00036f681X0009c7
2802284000,0,1,581,1,1,0,0,1260,78,X,8,0,1,0x00036f6c1X0009c8
2802308000,0,1,584,1,1,0,0,1260,78,X,9,0,1,0x00036f6f1X0009c9
2802340000,0,1,588,1,1,0,0,1260,78,X,10,0,1,0x00036f731X0009ca
2802364000,0,1,591,1,1,0,0,1260,78,X,11,0,1,0x00036f761X0009cb
2802396000,0,1,595,1,1,0,0,1260,78,X,12,0,1,0x00036f7a1X0009cc
2802420000,0,1,598,1,1,0,0,1260,78,X,13,0,1,0x00036f7d1X0009cd
2802452000,0,1,602,1,1,0,0,1260,78,X,14,0,1,0x00036f811X0009ce
2802476000,0,1,605,1,1,0,0,1260,78,X,15,0,1,0x00036f841X0009cf
2802508000,0,1,609,1,1,0,0,1260,78,X,16,0,1,0x00036f881X0009d0
2802532000,0,1,612,1,1,0,0,1260,78,X,17,0,1,0x00036f8b1X0009d1
2802564000,0,1,616,1,1,0,0,1260,78,X,18,0,1,0x00036f8f1X0009d2
2802588000,0,1,619,1,1,0,0,1260,78,X,19,0,1,0x00036f921X0009d3
2802620000,0,1,623,1,1,0,0,1260,78,X,20,0,1,0x00036f961X0009d4
2802644000,0,1,626,1,1,0,0,1260,78,X,21,0,1,0x00036f991X0009d5
2802676000,0,1,630,1,1,0,0,1260,78,X,22,0,1,0x00036f9d1X0009d6
2802700000,0,1,633,1,1,0,0,1260,78,X,23,0,1,0x00036fa01X0009d7
2802732000,0,1,637,1,1,0,0,1260,78,X,24,0,1,0x00036fa41X0009d8
2802756000,0,1,640,1,1,0,0,1260,78,X,25,0,1,0x00036fa71X0009d9
2802788000,0,1,644,1,1,0,0,1260,78,X,26,0,1,0x00036fab1X0009da
2802812000,0,1,647,1,1,0,0,1260,78,X,27,0,1,0x00036fae1X0009db
2802844000,0,1,651,1,1,0,0,1260,78,X,28,0,1,0x00036fb21X0009dc
2802868000,0,1,654,1,1,0,0,1260,78,X,29,0,1,0x00036fb51X0009dd
2802900000,0,1,658,1,1,0,0,1260,78,X,30,0,1,0x00036fb91X0009de
2802924000,0,1,661,1,1,0,0,1260,78,X,31,0,1,0x00036fbc1X0009df
2809340000,0,1,203,1,1,0,0,2520,157,X,0,0,1,0x000372de1X0009e0
2809364000,0,1,206,1,1,0,0,2520,157,X,1,0,1,0x000372e11X0009e1
2809396000,0,1,210,1,1,0,0,2520,157,X,2,0,1,0x000372e51X0009e2
2809420000,0,1,213,1,1,0,0,2520,157,X,3,0,1,0x000372e81X0009e3
2809452000,0,1,217,1,1,0,0,2520,157,X,4,0,1,0x000372ec1X0009e4
2809476000,0,1,220,1,1,0,0,2520,157,X,5,0,1,0x000372ef1X0009e5
2809508000,0,1,224,1,1,0,0,2520,157,X,6,0,1,0x000372f31X0009e6
2809532000,0,1,227,1,1,0,0,2520,157,X,7,0,1,0x000372f61X0009e7
2809564000,0,1,231,1,1,0,0,2520,157,X,8,0,1,0x000372fa1X0009e8
2809588000,0,1,234,1,1,0,0,2520,157,X,9,0,1,0x000372fd1X0009e9
2809620000,0,1,238,1,1,0,0,2520,157,X,10,0,1,0x000373011X0009ea
2809644000,0,1,241,1,1,0,0,2520,157,X,11,0,1,0x000373041X0009eb
2809676000,0,1,245,1,1,0,0,2520,157,X,12,0,1,0x000373081X0009ec
2809700000,0,1,248,1,1,0,0,2520,157,X,13,0,1,0x0003730b1X0009ed
2809732000,0,1,252,1,1,0,0,2520,157,X,14,0,1,0x0003730f1X0009ee
2809756000,0,1,255,1,1,0,0,2520,157,X,15,0,1,0x000373121X0009ef
2809788000,0,1,259,1,1,0,0,2520,157,X,16,0,1,0x000373161X0009f0
2809812000,0,1,262,1,1,0,0,2520,157,X,17,0,1,0x000373191X0009f1
2809844000,0,1,266,1,1,0,0,2520,157,X,18,0,1,0x0003731d1X0009f2
2809868000,0,1,269,1,1,0,0,2520,157,X,19,0,1,0x000373201X0009f3
2809900000,0,1,273,1,1,0,0,2520,157,X,20,0,1,0x000373241X0009f4
2809924000,0,1,276,1,1,0,0,2520,157,X,21,0,1,0x000373271X0009f5
2809956000,0,1,280,1,1,0,0,2520,157,X,22,0,1,0x0003732b1X0009f6
2809980000,0,1,283,1,1,0,0,2520,157,X,23,0,1,0x0003732e1X0009f7
2810012000,0,1,287,1,1,0,0,2520,157,X,24,0,1,0x000373321X0009f8
2810036000,0,1,290,1,1,0,0,2520,157,X,25,0,1,0x000373351X0009f9
2810068000,0,1,294,1,1,0,0,2520,157,X,26,0,1,0x000373391X0009fa
2810092000,0,1,297,1,1,0,0,2520,157,X,27,0,1,0x0003733c1X0009fb
2810124000,0,1,301,1,1,0,0,2520,157,X,28,0,1,0x000373401X0009fc
2810148000,0,1,304,1,1,0,0,2520,157,X,29,0,1,0x000373431X0009fd
2810180000,0,1,308,1,1,0,0,2520,157,X,30,0,1,0x000373471X0009fe
2810204000,0,1,311,1,1,0,0,2520,157,X,31,0,1,0x0003734a1X0009ff
2823900000,0,1,763,1,1,0,0,3780,236,X,0,0,1,0x000379fa1X000a00
2823924000,0,1,766,1,1,0,0,3780,236,X,1,0,1,0x000379fd1X000a01
2823956000,0,1,770,1,1,0,0,3780,236,X,2,0,1,0x00037a011X000a02
2823980000,0,1,773,1,1,0,0,3780,236,X,3,0,1,0x00037a041X000a03
2824012000,0,1,777,1,1,0,0,3780,236,X,4,0,1,0x00037a081X000a04
2824036000,0,1,780,1,1,0,0,3780,236,X,5,0,1,0x00037a0b1X000a05
2824068000,0,1,784,1,1,0,0,3780,236,X,6,0,1,0x00037a0f1X000a06
2824092000,0,1,787,1,1,0,0,3780,236,X,7,0,1,0x00037a121X000a07
2824124000,0,1,791,1,1,0,0,3780,236,X,8,0,1,0x00037a161X000a08
2824148000,0,1,794,1,1,0,0,3780,236,X,9,0,1,0x00037a191X000a09
2824180000,0,1,798,1,1,0,0,3780,236,X,10,0,1,0x00037a1d1X000a0a
2824204000,0,1,801,1,1,0,0,3780,236,X,11,0,1,0x00037a201X000a0b
2824236000,0,1,805,1,1,0,0,3780,236,X,12,0,1,0x00037a241X000a0c
2824260000,0,1,808,1,1,0,0,3780,236,X,13,0,1,0x00037a271X000a0d
2824292000,0,1,812,1,1,0,0,3780,236,X,14,0,1,0x00037a2b1X000a0e
2824316000,0,1,815,1,1,0,0,3780,236,X,15,0,1,0x00037a2e1X000a0f
2824348000,0,1,819,1,1,0,0,3780,236,X,16,0,1,0x00037a321X000a10
2824372000,0,1,822,1,1,0,0,3780,236,X,17,0,1,0x00037a351X000a11
2824404000,0,1,826,1,1,0,0,3780,236,X,18,0,1,0x00037a391X000a12
2824428000,0,1,829,1,1,0,0,3780,236,X,19,0,1,0x00037a3c1X000a13
2824460000,0,1,833,1,1,0,0,3780,236,X,20,0,1,0x00037a401X000a14
2824484000,0,1,836,1,1,0,0,3780,236,X,21,0,1,0x00037a431X000a15
2824516000,0,1,840,1,1,0,0,3780,236,X,22,0,1,0x00037a471X000a16
2824540000,0,1,843,1,1,0,0,3780,236,X,23,0,1,0x00037a4a1X000a17
2824572000,0,1,847,1,1,0,0,3780,236,X,24,0,1,0x00037a4e1X000a18
2824596000,0,1,850,1,1,0,0,3780,236,X,25,0,1,0x00037a511X000a19
2824628000,0,1,854,1,1,0,0,3780,236,X,26,0,1,0x00037a551X000a1a
2824652000,0,1,857,1,1,0,0,3780,236,X,27,0,1,0x00037a581X000a1b
2824684000,0,1,861,1,1,0,0,3780,236,X,28,0,1,0x00037a5c1X000a1c
2824708000,0,1,864,1,1,0,0,3780,236,X,29,0,1,0x00037a5f1X000a1d
2824740000,0,1,868,1,1,0,0,3780,236,X,30,0,1,0x00037a631X000a1e
2824764000,0,1,871,1,1,0,0,3780,236,X,31,0,1,0x00037a661X000a1f
2831180000,0,1,412,1,1,0,0,5041,59,X,0,0,1,0x00037d881X000a20
2831204000,0,1,415,1,1,0,0,5041,59,X,1,0,1,0x00037d8b1X000a21
2831236000,0,1,419,1,1,0,0,5041,59,X,2,0,1,0x00037d8f1X000a22
2831260000,0,1,422,1,1,0,0,5041,59,X,3,0,1,0x00037d921X000a23
2831292000,0,1,426,1,1,0,0,5041,59,X,4,0,1,0x00037d961X000a24
